request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
5017,super,yacht,25.38,6.93,2.97,34.9,-9,122,129,7,131
48,sail,sailboat,13.74,4.63,2.06,0.0,-8,2,3,1,10
50,motor,motorboat,13.45,4.02,1.38,4.6,-8,2,8,6,10
65,motor,motorboat,16.13,5.04,1.59,10.9,-8,3,10,7,11
91,sail,sailboat,12.75,4.05,1.96,6.2,-8,4,7,3,12
272,sail,sailboat,9.5,3.11,1.69,3.0,-8,16,20,4,24
284,super,yacht,27.96,7.5,3.12,34.9,-8,17,42,25,25
736,super,yacht,20.09,5.73,2.47,17.8,-8,37,42,5,45
947,sail,sailboat,13.12,4.25,2.16,5.6,-8,44,45,1,52
1071,sail,sailboat,11.45,3.45,1.94,3.1,-8,48,58,10,56
1420,motor,motorboat,14.29,4.12,1.4,6.9,-8,59,65,6,67
1606,small,motorboat,8.31,2.79,0.83,0.0,-8,64,67,3,72
3727,sail,sailboat,12.58,4.21,2.23,0.0,-8,102,108,6,110
5639,sail,sailboat,12.97,3.93,2.36,0.0,-8,131,133,2,139
346,sail,sailboat,14.12,4.25,2.4,3.4,-7,20,21,1,27
598,sail,sailboat,13.12,4.42,2.19,0.0,-7,32,39,7,39
673,sail,sailboat,17.0,5.71,2.63,9.4,-7,35,45,10,42
846,motor,motorboat,15.15,4.73,1.33,12.8,-7,40,42,2,47
997,motor,motorboat,16.91,5.14,1.47,8.1,-7,45,51,6,52
1114,small,motorboat,8.97,3.12,0.86,2.7,-7,50,51,1,57
1223,motor,motorboat,16.78,5.15,1.73,11.2,-7,53,56,3,60
2182,sail,sailboat,14.17,4.33,2.37,3.3,-7,74,78,4,81
2290,motor,motorboat,11.88,3.62,1.22,5.5,-7,76,77,1,83
4342,super,yacht,27.55,7.31,3.44,34.6,-7,111,116,5,118
34,sail,sailboat,11.73,3.54,2.1,4.5,-6,1,2,1,7
77,sail,sailboat,13.47,4.09,2.28,5.3,-6,3,27,24,9
78,motor,motorboat,12.78,3.91,1.24,5.5,-6,3,5,2,9
116,sail,sailboat,9.5,2.97,1.45,0.0,-6,6,12,6,12
135,motor,motorboat,15.68,4.89,1.58,0.0,-6,7,21,14,13
234,sail,sailboat,9.5,3.09,1.58,3.3,-6,14,16,2,20
1012,sail,sailboat,13.79,4.59,2.52,5.4,-6,46,53,7,52
2914,sail,sailboat,17.0,5.42,2.97,8.1,-6,89,94,5,95
4326,super,yacht,28.85,7.72,3.8,19.5,-6,111,114,3,117
343,sail,sailboat,12.0,4.06,1.94,6.3,-5,20,24,4,25
420,super,yacht,21.52,5.63,2.67,37.4,-5,24,25,1,29
446,sail,sailboat,10.86,3.37,1.83,4.3,-5,25,29,4,30
745,sail,sailboat,11.88,4.02,1.96,0.0,-5,37,39,2,42
1005,super,yacht,20.86,5.88,2.32,31.7,-5,45,47,2,50
1098,sail,sailboat,16.07,5.13,2.39,12.9,-5,49,54,5,54
1965,motor,motorboat,17.88,5.58,1.75,10.0,-5,70,76,6,75
4700,sail,sailboat,11.35,3.69,1.94,0.0,-5,117,120,3,122
5249,super,yacht,27.82,7.36,3.08,14.4,-5,126,129,3,131
6322,sail,sailboat,10.35,3.38,1.68,0.0,-5,142,145,3,147
53,motor,motorboat,16.14,4.72,1.44,8.8,-4,2,4,2,6
71,motor,motorboat,14.52,4.42,1.43,4.5,-4,3,7,4,7
113,small,motorboat,6.05,2.0,0.56,0.0,-4,5,8,3,9
170,sail,sailboat,12.57,4.11,2.07,5.1,-4,10,13,3,14
254,motor,motorboat,11.37,3.48,0.99,3.9,-4,15,16,1,19
271,sail,sailboat,14.79,4.76,2.68,5.7,-4,16,22,6,20
470,motor,motorboat,17.77,5.2,1.63,0.0,-4,27,29,2,31
526,super,yacht,21.96,6.16,2.53,29.5,-4,30,34,4,34
858,motor,motorboat,12.17,3.4,1.22,6.3,-4,41,46,5,45
1008,sail,sailboat,12.06,3.78,2.08,5.9,-4,46,51,5,50
1150,sail,sailboat,11.88,3.75,2.19,0.0,-4,50,55,5,54
1284,sail,sailboat,14.67,4.42,2.35,4.0,-4,54,55,1,58
3158,super,yacht,26.39,6.86,3.51,28.3,-4,94,97,3,98
3303,motor,motorboat,16.24,4.7,1.61,7.8,-4,95,99,4,99
46,sail,sailboat,14.02,4.67,2.25,3.3,-3,2,7,5,5
55,motor,motorboat,10.33,3.18,0.95,6.3,-3,2,3,1,5
60,motor,motorboat,13.35,4.07,1.35,3.6,-3,3,4,1,6
72,small,motorboat,9.37,3.27,0.89,2.7,-3,3,8,5,6
79,motor,motorboat,14.67,4.35,1.48,5.7,-3,3,5,2,6
84,sail,sailboat,11.65,3.6,1.79,3.1,-3,4,5,1,7
90,sail,sailboat,11.34,3.82,1.84,4.9,-3,4,16,12,7
141,sail,sailboat,10.96,3.71,1.9,4.5,-3,8,10,2,11
146,motor,motorboat,18.18,5.44,1.72,8.9,-3,8,11,3,11
148,motor,motorboat,14.9,4.3,1.43,4.5,-3,8,10,2,11
168,super,yacht,25.35,6.72,2.98,12.1,-3,10,15,5,13
354,motor,motorboat,13.99,3.97,1.23,3.6,-3,20,23,3,23
373,super,yacht,20.32,5.54,2.29,30.2,-3,22,29,7,25
395,sail,sailboat,11.72,3.56,1.88,4.7,-3,23,24,1,26
741,motor,motorboat,16.34,4.93,1.72,13.5,-3,37,48,11,40
1348,motor,motorboat,11.72,3.5,1.17,3.6,-3,57,59,2,60
2245,motor,motorboat,13.97,4.07,1.26,3.3,-3,75,77,2,78
3039,motor,motorboat,12.88,3.87,1.34,4.1,-3,91,112,21,94
5540,sail,sailboat,14.7,4.9,2.32,3.8,-3,130,137,7,133
5957,small,motorboat,7.99,2.77,0.76,0.0,-3,136,145,9,139
6380,small,motorboat,7.6,2.51,0.74,0.0,-3,143,150,7,146
4,sail,sailboat,13.24,4.24,2.37,5.0,-2,0,4,4,2
138,motor,motorboat,14.26,4.0,1.37,5.5,-2,7,8,1,9
196,sail,sailboat,11.32,3.41,1.89,6.4,-2,11,12,1,13
212,motor,motorboat,14.26,4.0,1.38,4.6,-2,12,18,6,14
348,super,yacht,20.31,5.3,2.68,28.9,-2,20,21,1,22
459,sail,sailboat,14.04,4.31,2.49,6.8,-2,26,29,3,28
610,motor,motorboat,10.95,3.24,1.06,6.4,-2,32,33,1,34
674,super,yacht,21.62,5.8,2.59,25.5,-2,35,38,3,37
948,sail,sailboat,14.72,4.97,2.58,3.4,-2,44,49,5,46
988,small,motorboat,8.11,2.65,0.89,3.0,-2,45,55,10,47
1170,small,motorboat,7.72,2.5,0.72,3.2,-2,51,54,3,53
0,sail,sailboat,10.82,3.26,1.93,4.0,-1,0,4,4,1
3,sail,sailboat,11.95,3.68,2.07,3.6,-1,0,3,3,1
17,sail,sailboat,9.97,3.02,1.56,2.7,-1,1,14,13,2
23,small,motorboat,7.19,2.39,0.66,3.2,-1,1,5,4,2
29,motor,motorboat,15.14,4.27,1.34,12.7,-1,1,4,3,2
30,motor,motorboat,18.28,5.35,1.9,12.2,-1,1,2,1,2
31,motor,motorboat,16.14,4.69,1.4,10.3,-1,1,4,3,2
35,motor,motorboat,13.82,4.02,1.22,6.3,-1,1,8,7,2
38,motor,motorboat,12.28,3.43,1.31,3.9,-1,1,10,9,2
41,motor,motorboat,16.78,4.73,1.47,7.7,-1,1,31,30,2
183,motor,motorboat,14.08,4.25,1.28,0.0,-1,10,15,5,11
222,motor,motorboat,11.72,3.28,1.06,5.1,-1,13,15,2,14
378,small,motorboat,6.0,2.05,0.61,0.0,-1,22,36,14,23
568,super,yacht,24.62,6.94,2.71,35.1,-1,31,38,7,32
1049,super,yacht,23.09,6.04,2.96,28.9,-1,47,51,4,48
1100,sail,sailboat,12.75,4.16,1.91,6.5,-1,49,52,3,50
1188,motor,motorboat,22.0,6.16,2.26,15.2,-1,52,53,1,53
1367,motor,motorboat,18.27,5.14,1.6,9.2,-1,58,59,1,59
4839,super,yacht,26.29,6.89,3.01,37.7,-1,119,122,3,120
5,motor,motorboat,21.0,6.27,1.82,22.6,0,0,2,2,0
9,motor,motorboat,14.41,4.29,1.35,4.9,0,0,1,1,0
10,sail,sailboat,15.31,5.05,2.29,11.3,0,0,3,3,0
13,small,motorboat,8.2,2.89,0.83,0.0,0,0,4,4,0
26,small,motorboat,8.28,2.72,0.85,0.0,0,1,15,14,1
28,sail,sailboat,9.5,3.02,1.44,0.0,0,1,8,7,1
37,sail,sailboat,14.01,4.33,2.47,4.2,0,1,2,1,1
42,sail,sailboat,9.5,3.19,1.42,0.0,0,1,3,2,1
44,motor,motorboat,13.83,4.29,1.36,3.4,0,2,5,3,2
57,small,motorboat,8.56,3.02,0.85,2.6,0,2,3,1,2
75,motor,motorboat,13.68,4.08,1.42,6.0,0,3,11,8,3
131,motor,motorboat,22.0,6.2,2.11,34.4,0,7,10,3,7
166,motor,motorboat,18.6,5.34,1.78,0.0,0,10,16,6,10
539,motor,motorboat,12.56,3.51,1.1,0.0,0,31,37,6,31
747,motor,motorboat,13.37,4.03,1.25,6.4,0,37,42,5,37
856,super,yacht,24.86,6.91,3.03,20.4,0,41,42,1,41
887,small,motorboat,9.0,3.21,0.96,0.0,0,42,48,6,42
1215,sail,sailboat,12.05,3.99,2.02,3.5,0,52,63,11,52
1290,motor,motorboat,13.52,4.22,1.38,6.6,0,54,67,13,54
1333,sail,sailboat,11.94,3.63,1.91,4.2,0,56,61,5,56
1358,super,yacht,20.29,5.57,2.64,23.3,0,57,63,6,57
1384,motor,motorboat,19.21,5.68,2.02,12.4,0,58,64,6,58
1958,motor,motorboat,14.01,4.03,1.32,4.8,0,70,72,2,70
2790,sail,sailboat,12.46,3.79,2.21,4.8,0,87,105,18,87
3625,sail,sailboat,10.51,3.18,1.7,5.4,0,101,106,5,101
3816,motor,motorboat,17.42,4.99,1.61,8.9,0,103,107,4,103
6204,sail,sailboat,12.12,3.81,1.92,0.0,0,140,147,7,140
6239,sail,sailboat,12.74,4.01,2.18,7.0,0,140,141,1,140
20,sail,sailboat,11.88,3.6,1.78,0.0,1,1,2,1,0
21,sail,sailboat,11.76,3.8,1.82,5.2,1,1,5,4,0
54,sail,sailboat,9.5,3.07,1.74,2.7,1,2,15,13,1
64,motor,motorboat,10.46,3.19,0.94,3.1,1,3,18,15,2
67,small,motorboat,6.46,2.11,0.62,3.0,1,3,5,2,2
69,sail,sailboat,14.97,4.66,2.61,3.1,1,3,4,1,2
76,small,motorboat,6.93,2.44,0.7,0.0,1,3,6,3,2
93,small,motorboat,8.44,2.96,0.81,2.4,1,4,10,6,3
126,sail,sailboat,10.36,3.36,1.89,5.2,1,6,8,2,5
159,small,motorboat,8.65,3.07,0.88,2.3,1,9,15,6,8
184,super,yacht,25.19,6.62,3.01,22.2,1,10,11,1,9
223,motor,motorboat,15.09,4.37,1.32,6.4,1,13,15,2,12
229,sail,sailboat,16.77,5.46,2.54,11.9,1,13,14,1,12
255,super,yacht,26.14,6.92,3.41,13.7,1,15,18,3,14
321,small,motorboat,7.21,2.36,0.76,2.3,1,18,22,4,17
749,sail,sailboat,13.87,4.4,2.08,6.1,1,37,38,1,36
954,super,yacht,20.72,5.64,2.26,37.3,1,44,45,1,43
1272,sail,sailboat,12.03,3.74,1.83,4.2,1,54,56,2,53
1375,sail,sailboat,14.34,4.49,2.48,0.0,1,58,61,3,57
2042,small,motorboat,8.76,3.05,0.98,2.8,1,72,74,2,71
3091,motor,motorboat,18.42,5.2,1.64,6.2,1,93,97,4,92
3473,super,yacht,20.53,5.58,2.76,16.2,1,98,110,12,97
4535,super,yacht,20.17,5.77,2.62,26.1,1,115,116,1,114
56,sail,sailboat,12.22,3.89,1.98,6.1,2,2,3,1,0
70,sail,sailboat,16.74,5.09,2.65,9.6,2,3,10,7,1
86,motor,motorboat,14.79,4.17,1.4,4.9,2,4,11,7,2
99,small,motorboat,6.44,2.23,0.59,0.0,2,4,7,3,2
102,motor,motorboat,16.99,4.82,1.47,9.2,2,4,14,10,2
106,motor,motorboat,18.58,5.53,1.67,9.8,2,5,10,5,3
107,super,yacht,24.85,6.35,2.97,0.0,2,5,10,5,3
123,motor,motorboat,18.41,5.18,1.86,10.4,2,6,7,1,4
153,motor,motorboat,10.96,3.33,1.08,4.2,2,9,11,2,7
161,motor,motorboat,12.31,3.5,1.08,5.1,2,9,11,2,7
192,sail,sailboat,12.09,3.78,1.9,6.4,2,11,14,3,9
210,sail,sailboat,13.68,4.3,2.41,6.6,2,12,15,3,10
238,sail,sailboat,15.29,4.78,2.59,13.4,2,14,15,1,12
274,motor,motorboat,14.22,4.32,1.42,3.1,2,16,19,3,14
276,sail,sailboat,11.77,3.94,2.15,4.7,2,16,20,4,14
941,small,motorboat,6.09,2.05,0.6,3.4,2,44,46,2,42
1325,sail,sailboat,15.11,4.91,2.31,0.0,2,56,57,1,54
1547,sail,sailboat,10.89,3.62,1.78,5.3,2,62,72,10,60
2398,sail,sailboat,11.89,3.61,2.0,0.0,2,79,82,3,77
2454,sail,sailboat,11.29,3.48,1.83,3.5,2,80,83,3,78
2571,super,yacht,21.35,5.44,2.61,18.6,2,82,85,3,80
5234,super,yacht,24.93,6.46,2.94,22.8,2,125,132,7,123
6382,sail,sailboat,9.98,3.17,1.53,0.0,2,143,155,12,141
58,sail,sailboat,12.85,4.18,2.0,3.3,3,3,23,20,0
62,sail,sailboat,13.2,4.21,1.97,3.7,3,3,4,1,0
73,sail,sailboat,14.08,4.28,2.2,3.9,3,3,4,1,0
74,motor,motorboat,17.03,4.89,1.66,9.8,3,3,5,2,0
80,sail,sailboat,17.0,5.65,3.09,13.3,3,3,5,2,0
81,small,motorboat,7.16,2.35,0.72,0.0,3,3,17,14,0
83,small,motorboat,9.05,2.95,0.91,0.0,3,4,8,4,1
92,sail,sailboat,9.8,3.05,1.56,2.3,3,4,10,6,1
97,sail,sailboat,11.24,3.41,1.68,3.0,3,4,18,14,1
109,sail,sailboat,17.0,5.3,3.02,13.4,3,5,8,3,2
114,sail,sailboat,13.79,4.3,2.25,4.2,3,5,8,3,2
125,motor,motorboat,11.44,3.53,1.17,4.1,3,6,17,11,3
133,sail,sailboat,11.69,3.93,1.77,6.6,3,7,10,3,4
190,small,motorboat,8.05,2.74,0.81,0.0,3,11,17,6,8
206,motor,motorboat,15.33,4.66,1.52,6.9,3,12,13,1,9
236,small,motorboat,6.31,2.06,0.69,0.0,3,14,20,6,11
289,small,motorboat,6.17,2.14,0.6,3.1,3,17,20,3,14
290,super,yacht,20.6,5.49,2.74,37.1,3,17,20,3,14
297,sail,sailboat,13.81,4.37,2.19,0.0,3,17,19,2,14
849,motor,motorboat,16.66,5.05,1.5,0.0,3,41,48,7,38
857,sail,sailboat,10.97,3.31,1.69,5.1,3,41,42,1,38
1260,super,yacht,23.61,6.15,2.92,0.0,3,54,60,6,51
2674,sail,sailboat,12.79,3.86,1.92,4.2,3,84,86,2,81
6198,sail,sailboat,11.31,3.66,1.74,6.5,3,140,145,5,137
87,small,motorboat,9.4,3.27,0.87,0.0,4,4,18,14,0
96,sail,sailboat,9.5,3.11,1.53,2.1,4,4,7,3,0
98,sail,sailboat,14.69,4.92,2.52,0.0,4,4,7,3,0
100,small,motorboat,8.79,3.05,0.9,3.4,4,4,8,4,0
101,motor,motorboat,15.92,4.71,1.37,12.5,4,4,14,10,0
154,sail,sailboat,12.28,4.02,2.02,4.9,4,9,13,4,5
173,motor,motorboat,18.55,5.36,1.6,12.4,4,10,23,13,6
187,motor,motorboat,15.57,4.44,1.5,6.2,4,11,16,5,7
188,sail,sailboat,12.47,4.22,1.95,0.0,4,11,12,1,7
231,motor,motorboat,13.57,3.94,1.27,3.2,4,13,15,2,9
249,sail,sailboat,11.23,3.47,1.94,6.5,4,15,19,4,11
279,super,yacht,27.74,7.59,3.59,30.8,4,17,24,7,13
432,sail,sailboat,13.82,4.48,2.09,0.0,4,25,26,1,21
463,sail,sailboat,12.07,3.64,1.93,4.5,4,27,32,5,23
755,small,motorboat,7.65,2.52,0.76,3.1,4,38,42,4,34
896,super,yacht,28.83,7.54,3.22,38.8,4,42,46,4,38
1006,small,motorboat,9.08,3.12,1.01,2.1,4,45,50,5,41
1368,super,yacht,24.27,6.27,3.0,35.8,4,58,59,1,54
2643,motor,motorboat,15.88,4.6,1.55,9.5,4,83,85,2,79
5213,sail,sailboat,15.12,4.8,2.79,13.3,4,125,131,6,121
105,sail,sailboat,13.15,4.18,2.41,6.3,5,5,14,9,0
110,small,motorboat,8.83,3.02,0.87,2.1,5,5,8,3,0
112,motor,motorboat,16.49,4.69,1.59,13.4,5,5,7,2,0
115,motor,motorboat,16.31,4.81,1.69,6.2,5,5,12,7,0
117,sail,sailboat,12.87,4.08,2.31,6.1,5,6,9,3,1
120,sail,sailboat,14.95,5.04,2.24,3.2,5,6,27,21,1
122,small,motorboat,7.3,2.62,0.68,2.4,5,6,19,13,1
129,motor,motorboat,12.71,3.96,1.16,5.4,5,7,8,1,2
130,sail,sailboat,13.78,4.56,2.08,0.0,5,7,34,27,2
149,motor,motorboat,10.23,3.06,0.97,4.5,5,8,14,6,3
157,sail,sailboat,15.16,4.86,2.44,9.4,5,9,12,3,4
243,sail,sailboat,15.55,5.1,2.71,12.9,5,14,20,6,9
257,sail,sailboat,14.43,4.47,2.63,4.1,5,15,17,2,10
258,small,motorboat,7.64,2.49,0.69,0.0,5,15,29,14,10
335,small,motorboat,8.09,2.66,0.8,2.3,5,19,20,1,14
340,sail,sailboat,9.8,3.3,1.67,0.0,5,19,21,2,14
516,sail,sailboat,17.0,5.65,2.54,12.7,5,30,33,3,25
638,sail,sailboat,15.2,5.09,2.53,11.4,5,33,45,12,28
933,sail,sailboat,13.45,4.25,2.18,6.5,5,44,53,9,39
1029,sail,sailboat,11.72,3.58,2.07,5.8,5,46,51,5,41
1217,super,yacht,23.56,6.65,2.57,22.0,5,53,56,3,48
1289,motor,motorboat,17.07,4.79,1.64,0.0,5,54,56,2,49
1595,super,yacht,22.53,5.76,2.98,21.0,5,63,64,1,58
1665,motor,motorboat,12.38,3.54,1.15,4.5,5,65,66,1,60
1677,small,motorboat,6.04,2.09,0.65,3.0,5,65,78,13,60
3812,motor,motorboat,13.61,3.84,1.32,3.6,5,103,104,1,98
3970,motor,motorboat,18.16,5.17,1.87,12.5,5,106,108,2,101
4639,small,motorboat,9.28,3.23,0.9,0.0,5,116,121,5,111
5222,super,yacht,20.55,5.74,2.44,24.3,5,125,128,3,120
5714,small,motorboat,8.4,2.72,0.81,0.0,5,133,137,4,128
127,motor,motorboat,17.28,4.84,1.64,9.1,6,7,20,13,1
140,sail,sailboat,13.63,4.47,2.49,6.9,6,7,14,7,1
189,motor,motorboat,11.19,3.38,0.99,4.0,6,11,23,12,5
214,motor,motorboat,14.21,4.18,1.46,4.1,6,12,14,2,6
235,sail,sailboat,14.32,4.6,2.51,3.9,6,14,15,1,8
241,small,motorboat,9.36,3.12,1.05,0.0,6,14,19,5,8
247,small,motorboat,9.15,3.29,0.93,0.0,6,15,18,3,9
282,motor,motorboat,17.12,5.18,1.55,6.0,6,17,21,4,11
300,sail,sailboat,11.14,3.38,1.7,5.7,6,17,24,7,11
360,sail,sailboat,12.55,4.14,2.17,0.0,6,21,27,6,15
874,sail,sailboat,10.25,3.36,1.67,6.9,6,42,44,2,36
959,super,yacht,28.39,7.2,3.54,27.5,6,45,55,10,39
1184,motor,motorboat,14.07,4.23,1.41,6.3,6,52,53,1,46
1465,small,motorboat,6.19,2.08,0.61,2.3,6,60,84,24,54
1543,super,yacht,25.11,6.75,3.31,31.5,6,62,64,2,56
1640,sail,sailboat,17.0,5.72,2.84,12.1,6,64,65,1,58
2384,sail,sailboat,11.7,3.74,2.0,0.0,6,78,80,2,72
4116,super,yacht,27.34,7.52,3.56,14.9,6,108,111,3,102
137,super,yacht,23.28,6.15,2.59,28.7,7,7,17,10,0
145,motor,motorboat,17.68,4.94,1.8,6.7,7,8,13,5,1
150,small,motorboat,8.3,2.95,0.81,2.2,7,8,9,1,1
160,sail,sailboat,12.26,4.15,1.97,6.4,7,9,12,3,2
178,sail,sailboat,11.69,3.61,1.9,4.1,7,10,12,2,3
200,sail,sailboat,14.76,4.49,2.69,5.8,7,11,15,4,4
302,motor,motorboat,16.98,4.98,1.55,11.5,7,17,21,4,10
316,small,motorboat,7.82,2.64,0.77,2.9,7,18,22,4,11
361,sail,sailboat,12.51,4.05,2.2,4.9,7,21,24,3,14
1011,motor,motorboat,17.97,5.57,1.74,6.5,7,46,47,1,39
1023,super,yacht,28.36,7.27,3.07,29.4,7,46,47,1,39
1132,sail,sailboat,12.37,3.91,2.16,6.4,7,50,56,6,43
1232,super,yacht,26.07,6.79,2.83,14.5,7,53,66,13,46
1393,super,yacht,21.34,5.96,2.47,22.6,7,58,60,2,51
4655,motor,motorboat,12.06,3.42,1.08,6.2,7,116,118,2,109
6842,sail,sailboat,12.36,3.92,1.87,0.0,7,150,153,3,143
155,sail,sailboat,14.18,4.67,2.2,6.3,8,9,10,1,1
158,motor,motorboat,12.27,3.7,1.3,6.8,8,9,10,1,1
167,sail,sailboat,10.93,3.4,1.92,6.2,8,10,26,16,2
180,motor,motorboat,15.06,4.63,1.54,8.0,8,10,17,7,2
226,small,motorboat,9.49,3.15,0.96,2.1,8,13,15,2,5
269,motor,motorboat,13.63,3.96,1.41,4.1,8,16,17,1,8
283,sail,sailboat,15.23,4.71,2.3,12.8,8,17,20,3,9
294,small,motorboat,6.76,2.25,0.67,0.0,8,17,20,3,9
298,motor,motorboat,11.67,3.57,1.06,6.9,8,17,19,2,9
308,sail,sailboat,10.72,3.6,1.8,5.7,8,18,23,5,10
311,sail,sailboat,9.5,3.15,1.44,3.2,8,18,19,1,10
327,sail,sailboat,14.35,4.76,2.15,6.3,8,18,29,11,10
894,motor,motorboat,10.0,2.92,0.91,6.3,8,42,45,3,34
1035,super,yacht,21.12,5.73,2.52,20.6,8,46,49,3,38
1242,sail,sailboat,12.04,3.93,2.03,0.0,8,53,54,1,45
1455,small,motorboat,9.34,3.04,0.92,2.7,8,60,61,1,52
2387,motor,motorboat,16.62,4.95,1.7,6.1,8,78,88,10,70
5267,super,yacht,23.27,5.97,2.78,18.4,8,126,138,12,118
171,small,motorboat,6.83,2.2,0.64,0.0,9,10,12,2,1
172,motor,motorboat,16.25,4.57,1.66,7.8,9,10,12,2,1
174,motor,motorboat,10.0,3.07,0.95,6.3,9,10,12,2,1
177,small,motorboat,6.81,2.42,0.74,3.1,9,10,15,5,1
182,motor,motorboat,11.5,3.2,1.03,4.4,9,10,12,2,1
194,sail,sailboat,15.32,4.85,2.61,13.1,9,11,14,3,2
204,sail,sailboat,9.5,2.89,1.56,2.4,9,11,15,4,2
273,motor,motorboat,15.92,4.93,1.65,12.1,9,16,21,5,7
345,small,motorboat,6.34,2.26,0.62,2.7,9,20,25,5,11
377,motor,motorboat,14.44,4.02,1.37,5.1,9,22,28,6,13
529,sail,sailboat,10.47,3.17,1.87,0.0,9,30,32,2,21
533,sail,sailboat,11.64,3.82,1.82,3.6,9,31,39,8,22
646,motor,motorboat,15.89,4.81,1.37,11.3,9,33,35,2,24
1271,sail,sailboat,15.59,5.2,2.4,6.9,9,54,56,2,45
1586,super,yacht,28.35,7.91,3.4,33.6,9,63,66,3,54
1787,sail,sailboat,11.24,3.41,1.98,5.6,9,67,74,7,58
1838,motor,motorboat,16.57,4.71,1.71,0.0,9,67,71,4,58
2531,small,motorboat,6.4,2.23,0.64,2.5,9,81,100,19,72
2538,sail,sailboat,10.22,3.08,1.67,4.2,9,81,94,13,72
4798,super,yacht,23.65,6.62,2.71,39.3,9,118,121,3,109
5236,motor,motorboat,14.88,4.19,1.5,4.0,9,125,132,7,116
5701,motor,motorboat,11.88,3.55,1.19,0.0,9,133,135,2,124
6688,sail,sailboat,12.33,4.08,1.87,5.9,9,147,149,2,138
164,motor,motorboat,20.12,6.15,1.75,18.9,10,10,12,2,0
176,sail,sailboat,9.5,2.86,1.7,3.1,10,10,11,1,0
195,super,yacht,28.14,7.9,3.21,12.2,10,11,14,3,1
208,motor,motorboat,13.79,3.85,1.42,6.5,10,12,17,5,2
213,sail,sailboat,10.8,3.62,1.93,4.9,10,12,19,7,2
216,motor,motorboat,14.54,4.43,1.52,6.1,10,12,13,1,2
217,sail,sailboat,17.0,5.44,2.61,12.4,10,12,17,5,2
232,motor,motorboat,16.59,4.77,1.63,0.0,10,14,27,13,4
233,motor,motorboat,13.97,3.9,1.41,4.3,10,14,18,4,4
237,sail,sailboat,9.5,3.04,1.63,2.5,10,14,15,1,4
288,motor,motorboat,10.32,2.9,0.94,3.8,10,17,21,4,7
332,sail,sailboat,14.88,4.81,2.41,5.0,10,19,20,1,9
349,small,motorboat,6.13,2.06,0.55,0.0,10,20,23,3,10
386,small,motorboat,9.48,3.24,0.98,2.4,10,22,23,1,12
1680,sail,sailboat,11.18,3.57,2.06,0.0,10,65,70,5,55
6386,sail,sailboat,11.77,3.67,1.86,0.0,10,143,145,2,133
6989,super,yacht,22.18,5.95,2.72,19.0,10,151,152,1,141
193,sail,sailboat,10.97,3.48,1.72,5.4,11,11,31,20,0
211,sail,sailboat,13.5,4.42,2.05,6.3,11,12,29,17,1
220,super,yacht,25.39,6.86,3.27,17.0,11,13,14,1,2
228,motor,motorboat,13.87,3.86,1.21,3.8,11,13,17,4,2
270,sail,sailboat,13.18,4.22,2.0,3.6,11,16,21,5,5
296,super,yacht,22.96,5.89,2.5,35.7,11,17,31,14,6
323,small,motorboat,7.5,2.51,0.84,2.1,11,18,24,6,7
404,motor,motorboat,13.71,4.08,1.4,5.8,11,23,37,14,12
875,sail,sailboat,13.34,4.03,2.29,0.0,11,42,44,2,31
1138,motor,motorboat,15.16,4.74,1.61,8.2,11,50,61,11,39
1897,sail,sailboat,13.35,4.5,2.24,6.7,11,69,70,1,58
2237,small,motorboat,8.35,2.74,0.9,0.0,11,75,78,3,64
4613,sail,sailboat,12.83,3.94,2.11,4.5,11,116,119,3,105
5752,super,yacht,20.48,5.47,2.42,13.8,11,133,136,3,122
5895,super,yacht,21.37,5.69,2.73,12.5,11,136,155,19,125
209,sail,sailboat,13.79,4.33,2.05,4.7,12,12,14,2,0
218,sail,sailboat,14.53,4.65,2.28,5.8,12,13,16,3,1
230,motor,motorboat,18.97,5.73,1.67,0.0,12,13,15,2,1
242,small,motorboat,8.2,2.88,0.9,3.4,12,14,15,1,2
252,sail,sailboat,17.0,5.56,2.96,12.0,12,15,32,17,3
286,motor,motorboat,16.28,4.94,1.73,10.1,12,17,24,7,5
301,sail,sailboat,10.74,3.26,1.68,4.7,12,17,21,4,5
336,sail,sailboat,12.96,3.96,2.37,4.9,12,19,20,1,7
350,motor,motorboat,21.22,6.55,2.08,19.2,12,20,26,6,8
450,sail,sailboat,13.43,4.44,2.27,3.6,12,25,26,1,13
490,sail,sailboat,13.31,4.4,2.45,6.1,12,29,32,3,17
531,super,yacht,21.57,5.98,2.41,32.9,12,30,32,2,18
843,small,motorboat,6.44,2.22,0.67,0.0,12,40,46,6,28
1110,sail,sailboat,16.22,5.46,2.6,13.9,12,49,53,4,37
1139,motor,motorboat,17.08,4.99,1.49,7.3,12,50,53,3,38
1436,sail,sailboat,15.91,5.0,2.79,9.0,12,59,64,5,47
1500,super,yacht,22.09,6.24,2.59,35.5,12,61,63,2,49
1915,small,motorboat,6.92,2.26,0.68,3.4,12,69,88,19,57
1926,sail,sailboat,12.69,4.16,1.93,0.0,12,69,74,5,57
2821,super,yacht,23.86,6.69,2.84,33.3,12,87,89,2,75
2861,small,motorboat,7.31,2.5,0.67,0.0,12,88,90,2,76
6502,sail,sailboat,13.99,4.64,2.29,0.0,12,144,148,4,132
